74405	1
69834	1
84996	1
1302	1
58755	1
74405	1
3739	1
65373	1
44191	1
16881	1
37698	1
53223	1
75964	1
84996	1
37333	1
98952	1
634	1
68275	1
19781	1
58309	1
74405	1
40743	1
86555	1
27470	1
63814	1
66000	1
74405	1
16769	1
48652	1
27360	1
62145	1
75964	1
50825	1
79605	1
28204	1
81019	1
31028	1
16769	1
27470	1
74405	1
70376	1
62058	1
50276	1
5640	1
27360	1
38061	1
43066	1
57680	1
16769	1
69193	1
69834	1
51554	1
9213	1
74405	1
16879	1
14633	1
51554	1
80535	1
44191	1
5495	1
92045	1
37546	1
22899	1
54782	1
74405	1
27360	1
23119	1
56777	1
71499	1
51658	1
73745	1
27360	1
16769	1
78595	1
4835	1
27360	1
30279	1
5908	1
43751	1
84996	1
84996	1
49584	1
35072	1
77743	1
16769	1
91016	1
39946	1
53554	1
16769	1
23119	1
47969	1
98232	1
62145	1
44971	1
84996	1
84996	1
73340	1
10749	1
53223	1
84996	1
53223	1
40087	1
42408	1
16655	1
43212	1
74405	1
48	1
48652	1
96969	1
53223	1
98458	1
92108	1
51554	1
1698	1
16769	1
59785	1
84996	1
53223	1
53223	1
53223	1
95803	1
80425	1
80095	1
16769	1
63814	1
12854	1
84996	1
9190	1
39542	1
9475	1
16879	1
2352	1
62247	1
3033	1
1937	1
29874	1
89567	1
27360	1
47749	1
5221	1
91016	1
84996	1
74405	1
74405	1
97640	1
1717	1
6178	1
71723	1
44081	1
84996	1
53223	1
35734	1
81681	1
38061	1
63814	1
50597	1
84996	1
53223	1
38061	1
16148	1
47093	1
27360	1
97852	1
93893	1
74405	1
48652	1
16769	1
13387	1
74405	1
87781	1
50276	1
54782	1
16769	1
63814	1
20338	1
48951	1
72013	1
68954	1
9406	1
53223	1
46983	1
15210	1
43452	1
71667	1
3398	1
79192	1
4505	1
17232	1
59569	1
31485	1
91016	1
84996	1
99145	1
6288	1
53223	1
65566	1
90084	1
74405	1
29332	1
84521	1
37374	1
74405	1
42848	1
32147	1
95587	1
72821	1
16769	1
34491	1
21666	1
73062	1
7737	1
97012	1
21120	1
63814	1
4207	1
44411	1
65915	1
69834	1
74181	1
74405	1
51266	1
6284	1
22899	1
15210	1
65326	1
19420	1
64686	1
17099	1
36502	1
26673	1
74405	1
84996	1
7407	1
39919	1
67023	1
1744	1
63814	1
67040	1
11974	1
28485	1
5886	1
74405	1
36392	1
16769	1
91016	1
951	1
6720	1
17045	1
58031	1
74405	1
74405	1
74405	1
52507	1
5605	1
65373	1
22177	1
38061	1
91016	1
27360	1
12823	1
62247	1
92685	1
95587	1
98901	1
83437	1
53223	1
6178	1
53223	1
26650	1
2869	1
80425	1
93974	1
27360	1
63814	1
74405	1
97393	1
51554	1
72846	1
53223	1
60582	1
69770	1
97541	1
74688	1
42625	1
81597	1
65847	1
47093	1
74405	1
69944	1
66492	1
93174	1
82603	1
19336	1
17597	1
53223	1
53223	1
71966	1
35579	1
25330	1
90796	1
47093	1
64026	1
91126	1
15096	1
16769	1
73853	1
50973	1
74405	1
53823	1
81077	1
90277	1
74405	1
54599	1
55766	1
97146	1
48652	1
28693	1
84996	1
27360	1
38061	1
95587	1
74405	1
56912	1
63594	1
4619	1
69834	1
35375	1
94570	1
91550	1
92901	1
59243	1
63814	1
96581	1
59419	1
64874	1
74405	1
16769	1
1717	1
57680	1
74405	1
74405	1
71640	1
63814	1
83759	1
89567	1
50537	1
22540	1
53223	1
84996	1
26127	1
53223	1
53223	1
46721	1
62251	1
74405	1
38061	1
63814	1
74405	1
81077	1
26731	1
53223	1
49930	1
38061	1
16879	1
6178	1
23418	1
38061	1
84996	1
74405	1
78189	1
97200	1
80425	1
54900	1
1717	1
27360	1
21110	1
18297	1
14054	1
74405	1
3371	1
88413	1
93281	1
84996	1
31744	1
65593	1
8279	1
74405	1
63814	1
17531	1
67040	1
25164	1
72458	1
59243	1
95803	1
38061	1
95803	1
84996	1
71503	1
73278	1
76753	1
38829	1
29029	1
99145	1
97256	1
72076	1
29245	1
38061	1
53443	1
51774	1
18438	1
31653	1
27360	1
10087	1
27360	1
53223	1
11324	1
44733	1
17120	1
74405	1
26783	1
84996	1
61375	1
24568	1
63814	1
89347	1
16512	1
59023	1
27360	1
44733	1
15453	1
21556	1
47381	1
16769	1
42147	1
78073	1
23441	1
5165	1
88334	1
63814	1
92878	1
79082	1
74405	1
74405	1
51915	1
48652	1
25801	1
39072	1
65373	1
97146	1
49277	1
57684	1
63814	1
74405	1
40166	1
76730	1
85212	1
22816	1
65643	1
16879	1
30511	1
50180	1
10390	1
19781	1
84699	1
90140	1
74405	1
3272	1
80535	1
64246	1
6288	1
74405	1
77247	1
60802	1
74405	1
45966	1
77523	1
32641	1
21662	1
79082	1
83979	1
91126	1
39882	1
97146	1
91464	1
84996	1
74405	1
82735	1
84996	1
65320	1
22218	1
65132	1
74734	1
72736	1
38061	1
94350	1
84996	1
27360	1
49884	1
590	1
36392	1
67750	1
53055	1
13977	1
82090	1
79385	1
57601	1
30252	1
26303	1
37673	1
73278	1
99828	1
81548	1
74405	1
13867	1
80740	1
588	1
89999	1
84996	1
81226	1
56094	1
99938	1
84996	1
47093	1
36502	1
16769	1
84996	1
41763	1
42522	1
25330	1
27360	1
29355	1
47093	1
72593	1
84996	1
85299	1
6178	1
16769	1
47741	1
16879	1
76730	1
91016	1
3492	1
74405	1
62383	1
95882	1
88552	1
83437	1
10762	1
6136	1
23219	1
97134	1
74405	1
83437	1
41042	1
6805	1
27470	1
91668	1
53223	1
26343	1
91126	1
18905	1
78289	1
20190	1
96374	1
18079	1
374	1
80946	1
65809	1
51656	1
83792	1
59243	1
21259	1
18438	1
50670	1
84996	1
92521	1
12308	1
16879	1
40440	1
74405	1
28012	1
53223	1
51880	1
28012	1
97146	1
74405	1
47309	1
95583	1
60802	1
33600	1
84996	1
8063	1
56997	1
84996	1
10749	1
68302	1
27360	1
74405	1
90140	1
83684	1
4922	1
18060	1
53223	1
6178	1
33490	1
32940	1
24734	1
50705	1
81818	1
6178	1
85212	1
84996	1
77523	1
32797	1
33540	1
74405	1
36556	1
2620	1
74405	1
91016	1
23881	1
24541	1
58733	1
98	1
20217	1
93494	1
26243	1
40290	1
38823	1
79606	1
4945	1
39946	1
63997	1
872	1
18301	1
64026	1
90603	1
63918	1
11625	1
58382	1
95587	1
37493	1
22899	1
7737	1
27686	1
53223	1
59702	1
69834	1
80000	1
99749	1
38061	1
5848	1
65891	1
11789	1
5433	1
46257	1
97996	1
35838	1
12015	1
54016	1
81386	1
2263	1
83732	1
74405	1
4945	1
46896	1
72846	1
27140	1
53902	1
73424	1
35049	1
74405	1
84064	1
53223	1
34441	1
35375	1
95587	1
99031	1
59370	1
63814	1
10434	1
42522	1
46983	1
95587	1
58861	1
66932	1
1717	1
4619	1
75528	1
30372	1
25882	1
47745	1
53113	1
84996	1
84996	1
91016	1
87317	1
67704	1
39907	1
48652	1
46844	1
36712	1
82094	1
86746	1
6178	1
34582	1
73514	1
60173	1
82310	1
16769	1
82750	1
60912	1
27686	1
71393	1
19781	1
52641	1
53223	1
53223	1
57529	1
158	1
58914	1
5929	1
17531	1
18450	1
27360	1
29803	1
6178	1
74205	1
78069	1
1717	1
99419	1
80535	1
6178	1
30411	1
74405	1
90003	1
93368	1
56667	1
15866	1
76296	1
71719	1
22243	1
91126	1
74405	1
6284	1
18334	1
21662	1
91016	1
77924	1
8567	1
75088	1
37776	1
36282	1
69834	1
60034	1
16769	1
83437	1
95560	1
75610	1
8420	1
53223	1
63704	1
6178	1
82074	1
53223	1
39419	1
96667	1
52722	1
7737	1
74405	1
16769	1
74405	1
3135	1
68873	1
18869	1
6288	1
49893	1
84996	1
59459	1
60287	1
68817	1
43232	1
26127	1
54386	1
74405	1
63814	1
42327	1
6284	1
48652	1
74405	1
11291	1
74405	1
86881	1
16769	1
14876	1
17315	1
97692	1
5381	1
29276	1
88955	1
14227	1
9190	1
49701	1
84992	1
74755	1
57105	1
44081	1
36924	1
95587	1
54621	1
32325	1
63814	1
95890	1
56557	1
16140	1
91016	1
54998	1
84427	1
7231	1
16518	1
34582	1
84996	1
2753	1
2539	1
95550	1
53578	1
69834	1
40963	1
74405	1
2259	1
7737	1
57684	1
49418	1
36614	1
21556	1
27470	1
66955	1
74405	1
18654	1
51423	1
72846	1
10965	1
29496	1
78824	1
74405	1
53223	1
99519	1
16769	1
28122	1
84996	1
74405	1
35031	1
37181	1
84996	1
49470	1
1060	1
78866	1
53439	1
60802	1
74405	1
56557	1
84996	1
14029	1
29984	1
39400	1
24757	1
93588	1
74405	1
65479	1
80808	1
64456	1
48978	1
78835	1
74405	1
84996	1
38061	1
84996	1
74405	1
16769	1
62255	1
46983	1
63814	1
96015	1
95913	1
6178	1
44191	1
54722	1
80992	1
72842	1
94244	1
53725	1
16879	1
95147	1
27470	1
45829	1
2043	1
16769	1
10776	1
58253	1
31354	1
53223	1
15426	1
88708	1
44081	1
40963	1
31474	1
37154	1
22210	1
3986	1
64252	1
16879	1
97140	1
53223	1
39184	1
57627	1
25330	1
74405	1
88932	1
3959	1
91668	1
57684	1
91016	1
79732	1
16769	1
17128	1
29448	1
89646	1
72967	1
59243	1
80425	1
32321	1
84996	1
47093	1
48579	1
3027	1
81242	1
51600	1
96789	1
57667	1
59243	1
84996	1
85762	1
44081	1
53223	1
4945	1
63814	1
24458	1
12308	1
63814	1
80971	1
84996	1
27360	1
74405	1
16275	1
16769	1
92554	1
14085	1
89457	1
62255	1
84996	1
84996	1
21340	1
95587	1
80535	1
48652	1
16989	1
74405	1
15532	1
11516	1
44767	1
21193	1
44081	1
95726	1
82530	1
36502	1
6178	1
22077	1
76782	1
48262	1
74405	1
84996	1
59795	1
37154	1
74405	1
73278	1
79408	1
7657	1
11480	1
74405	1
80535	1
91172	1
14577	1
62145	1
73168	1
63814	1
97588	1
51554	1
63814	1
35838	1
69834	1
20346	1
66591	1
1937	1
10110	1
6081	1
51554	1
74405	1
86881	1
54778	1
95363	1
33490	1
77633	1
6288	1
85212	1
49364	1
16925	1
26264	1
85762	1
4835	1
68505	1
53439	1
59411	1
95587	1
80425	1
44733	1
51538	1
90329	1
34333	1
89787	1
16879	1
88529	1
21340	1
27360	1
84719	1
7747	1
6830	1
14739	1
76620	1
63814	1
6896	1
80577	1
59789	1
97098	1
84996	1
95587	1
16879	1
63814	1
30664	1
88389	1
21502	1
74405	1
33845	1
56341	1
84996	1
37223	1
98763	1
59309	1
10749	1
97795	1
58147	1
60005	1
6178	1
89783	1
84899	1
74405	1
38061	1
5393	1
84581	1
53223	1
70486	1
82875	1
57900	1
48	1
73062	1
44733	1
7627	1
16769	1
34451	1
65645	1
62471	1
47093	1
53223	1
3248	1
42711	1
64864	1
84996	1
45991	1
65510	1
53223	1
90360	1
97146	1
6178	1
48652	1
53294	1
74208	1
6911	1
95587	1
74405	1
48652	1
5161	1
29222	1
97256	1
234	1
26446	1
39736	1
21666	1
4673	1
74405	1
80535	1
88720	1
25716	1
42572	1
47525	1
74625	1
66932	1
65373	1
84996	1
14876	1
39323	1
95587	1
14251	1
15210	1
84996	1
84996	1
80724	1
4619	1
84996	1
65401	1
84996	1
44081	1
74405	1
12607	1
38117	1
6448	1
38061	1
18438	1
31707	1
93584	1
62145	1
62471	1
95587	1
91508	1
84996	1
69695	1
35375	1
83394	1
74405	1
62335	1
94244	1
18434	1
84309	1
6284	1
5568	1
51876	1
14193	1
91016	1
131	1
16879	1
40087	1
46738	1
66328	1
84996	1
48011	1
3932	1
74405	1
36990	1
53223	1
56341	1
77849	1
19781	1
10749	1
70200	1
38717	1
53113	1
30478	1
74405	1
25911	1
42153	1
44191	1
74405	1
74405	1
73062	1
2342	1
71719	1
47309	1
33490	1
12308	1
47959	1
74405	1
84996	1
44081	1
94446	1
84996	1
32917	1
31686	1
59963	1
50757	1
84855	1
64417	1
74152	1
84996	1
85538	1
16769	1
62346	1
84996	1
47106	1
53578	1
9946	1
74405	1
55577	1
53867	1
73058	1
53223	1
63453	1
16879	1
67594	1
53223	1
6832	1
78181	1
31815	1
74405	1
37644	1
38061	1
65699	1
8937	1
95587	1
63318	1
40963	1
74405	1
32587	1
62610	1
27360	1
38497	1
73502	1
84996	1
45416	1
22899	1
95587	1
80448	1
69834	1
48899	1
51573	1
73062	1
16738	1
84996	1
91558	1
58276	1
97069	1
21666	1
74405	1
74405	1
58803	1
57408	1
84996	1
13867	1
62255	1
17416	1
74405	1
53256	1
74405	1
63814	1
53223	1
81355	1
56364	1
65373	1
10357	1
74405	1
89866	1
4179	1
95587	1
61491	1
58485	1
6504	1
30245	1
18438	1
74405	1
53443	1
26810	1
16879	1
63814	1
39656	1
6178	1
19781	1
38497	1
39184	1
58550	1
16769	1
2813	1
85866	1
62096	1
23526	1
73801	1
59789	1
52503	1
84996	1
41505	1
31912	1
16632	1
89787	1
36392	1
1734	1
66903	1
92751	1
28915	1
57628	1
82534	1
68219	1
18654	1
74405	1
16769	1
63814	1
374	1
27470	1
590	1
110	1
96569	1
73753	1
94024	1
84996	1
27470	1
74405	1
65151	1
49823	1
47525	1
68956	1
13211	1
75497	1
95587	1
77633	1
33042	1
9458	1
88197	1
80971	1
44220	1
53113	1
93447	1
82686	1
49771	1
63814	1
49115	1
29409	1
27360	1
67918	1
9458	1
91016	1
33490	1
25907	1
84996	1
14826	1
27306	1
44623	1
81901	1
98673	1
84996	1
74405	1
41179	1
70763	1
1717	1
95587	1
6178	1
53866	1
38198	1
51880	1
74405	1
28481	1
13074	1
74405	1
62145	1
30478	1
75265	1
78220	1
48996	1
2975	1
74405	1
74405	1
47093	1
32606	1
53576	1
73419	1
64802	1
38061	1
27360	1
6178	1
53223	1
78125	1
38061	1
48652	1
99278	1
48652	1
79192	1
60582	1
19584	1
25440	1
81257	1
36141	1
83653	1
65373	1
26343	1
63814	1
4765	1
87097	1
53223	1
14693	1
6288	1
74405	1
51660	1
92927	1
1717	1
28346	1
57491	1
33600	1
6178	1
8924	1
77297	1
89567	1
95587	1
18241	1
31271	1
21606	1
39919	1
31377	1
19781	1
71719	1
63704	1
79082	1
58056	1
49560	1
76692	1
74405	1
74376	1
54782	1
1058	1
46076	1
39300	1
86555	1
65373	1
49860	1
56341	1
4835	1
1933	1
79408	1
33339	1
38061	1
68275	1
16769	1
38061	1
6448	1
87286	1
65809	1
69834	1
55714	1
63814	1
76423	1
11044	1
4758	1
29930	1
16769	1
6178	1
590	1
11511	1
93413	1
27140	1
74405	1
27360	1
87303	1
65307	1
98487	1
84996	1
74405	1
65373	1
63814	1
6178	1
15181	1
74405	1
54782	1
75840	1
6178	1
24400	1
27173	1
17342	1
80535	1
84996	1
45115	1
21886	1
12524	1
78860	1
90246	1
99911	1
74405	1
594	1
69058	1
27470	1
84996	1
80535	1
74405	1
374	1
34032	1
4918	1
25691	1
59243	1
6178	1
12574	1
74405	1
79337	1
49775	1
4048	1
36934	1
13490	1
25801	1
26893	1
5894	1
74405	1
6288	1
6178	1
38061	1
69700	1
63814	1
94244	1
39543	1
69834	1
61705	1
71393	1
84996	1
74405	1
63814	1
64806	1
50	1
84996	1
74405	1
74405	1
57027	1
92222	1
84996	1
85212	1
49885	1
86038	1
85212	1
74405	1
16769	1
53439	1
47769	1
84996	1
374	1
16769	1
67974	1
46492	1
95587	1
7403	1
74405	1
59722	1
21091	1
65012	1
78702	1
46285	1
12250	1
74405	1
9456	1
15582	1
63814	1
67416	1
10749	1
84545	1
84996	1
12115	1
53223	1
84996	1
59702	1
33403	1
27574	1
10965	1
27284	1
87319	1
67179	1
45750	1
13725	1
73278	1
53223	1
65364	1
74405	1
75364	1
38544	1
69529	1
55054	1
53223	1
22843	1
74405	1
57509	1
84228	1
88247	1
48758	1
84996	1
64030	1
30368	1
53223	1
74405	1
23889	1
74405	1
76614	1
6288	1
50078	1
53223	1
6178	1
38825	1
62145	1
9626	1
53223	1
46732	1
7847	1
95803	1
69263	1
74405	1
35489	1
84996	1
67258	1
67449	1
84996	1
34814	1
25911	1
12964	1
44191	1
20217	1
86061	1
88224	1
19910	1
253	1
97146	1
79302	1
54782	1
16769	1
48652	1
1796	1
91016	1
84996	1
28122	1
677	1
61128	1
11652	1
84996	1
74405	1
76398	1
91016	1
47556	1
27250	1
90109	1
53796	1
38688	1
74405	1
95587	1
56731	1
48652	1
12088	1
74405	1
56224	1
34017	1
98058	1
76157	1
74405	1
48652	1
27360	1
74405	1
51554	1
39836	1
35151	1
8559	1
85719	1
49194	1
21666	1
88552	1
48652	1
80535	1
81164	1
31555	1
26038	1
80199	1
48652	1
78813	1
63814	1
74405	1
16879	1
89567	1
54782	1
16769	1
84996	1
53223	1
84282	1
19097	1
64549	1
63814	1
27360	1
84996	1
16769	1
6720	1
89347	1
78752	1
75964	1
48318	1
74405	1
79032	1
71393	1
45331	1
20844	1
93412	1
27360	1
84340	1
35952	1
25242	1
94431	1
6365	1
6178	1
74405	1
20952	1
35821	1
27140	1
58008	1
74405	1
88465	1
44272	1
51716	1
44081	1
84824	1
741	1
35397	1
80535	1
23441	1
65699	1
87213	1
74405	1
74405	1
79655	1
79192	1
94163	1
97252	1
97555	1
77550	1
53223	1
54975	1
74405	1
9485	1
7737	1
15096	1
51876	1
82420	1
94028	1
5788	1
95406	1
8503	1
65915	1
